,var_name,lr_importance,rf_importance
630,onehotencoder__Model_Ertiga ZDI,237580.82162854134,3.921259012399324e-05
631,onehotencoder__Model_Ertiga ZDI Plus,452955.2344655575,8.982321980042893e-05
632,onehotencoder__Model_Ertiga ZXI,397726.4556466463,8.346716230790482e-05
633,onehotencoder__Model_Ertiga ZXI Plus Petrol,551435.0013939998,4.29289562562148e-05
634,onehotencoder__Model_Esteem AX,52145.56471997383,3.4810157148045265e-08
635,onehotencoder__Model_Esteem DI,101483.01861738862,3.164516526875734e-08
636,onehotencoder__Model_Esteem LX - BSIII,195105.2298998618,1.0857303335185272e-07
637,onehotencoder__Model_Esteem Lxi - BSIII,19348.865678134884,2.481257536143415e-06
638,onehotencoder__Model_Esteem Vxi - BSIII,83112.86379338705,7.711341767707382e-08
639,onehotencoder__Model_Etios 1.4 VXD,3.2014213502407074e-10,0.0
640,onehotencoder__Model_Etios 1.5 V,577918.6583839112,2.0359163996255535e-07
641,onehotencoder__Model_Etios Cross 1.2L G,553210.838324391,7.200683579985809e-07
642,onehotencoder__Model_Etios Cross 1.4L GD,625661.0048431463,7.159957016514161e-07
643,onehotencoder__Model_Etios Diesel TRD Sportivo,787529.9251353609,1.0994056281369842e-06
644,onehotencoder__Model_Etios G,515992.8012097445,4.470862045287529e-06
645,onehotencoder__Model_Etios G Safety,563663.1331434846,1.945030464568924e-08
646,onehotencoder__Model_Etios GD,677752.3179835586,4.788875413117535e-06
647,onehotencoder__Model_Etios Liva 1.2 V Dual Tone,500834.48139101913,1.0488730572814403e-06
648,onehotencoder__Model_Etios Liva 1.4 GD,758830.6650880843,8.778091576332458e-06
649,onehotencoder__Model_Etios Liva 1.4 VD,628378.7654588295,1.973820112034594e-06
650,onehotencoder__Model_Etios Liva Diesel,687542.4003082616,5.332770782944548e-07
651,onehotencoder__Model_Etios Liva G,473221.65827390744,1.7215823900148015e-06
652,onehotencoder__Model_Etios Liva GD,739302.9231632302,5.720021949103324e-06
653,onehotencoder__Model_Etios Liva GD SP,715625.8749429348,2.3389525523399914e-07
654,onehotencoder__Model_Etios Liva VD,724387.6294456489,4.495227061623291e-06
655,onehotencoder__Model_Etios Liva VXD,733564.3265833992,6.393169319949888e-07
656,onehotencoder__Model_Etios VD,589373.6129882294,1.9678817124860783e-06
657,onehotencoder__Model_Etios VX,475040.37311827275,9.93871956108971e-06
658,onehotencoder__Model_Etios VXD,704329.4281599228,3.96544399584058e-07
659,onehotencoder__Model_Fabia 1.2 MPI Ambition,87534.8143707988,1.680366407373774e-07
660,onehotencoder__Model_Fabia 1.2 MPI Ambition Plus,3.7834979593753815e-10,0.0
661,onehotencoder__Model_Fabia 1.2 TDI Active Plus,323717.5577194666,8.016689200077636e-06
662,onehotencoder__Model_Fabia 1.2 TDI Ambition Plus,313658.44498354755,2.106374059355453e-06
663,onehotencoder__Model_Fabia 1.2L Diesel Ambiente,312378.55803358287,4.318326814274155e-06
664,onehotencoder__Model_Fabia 1.2L Diesel Elegance,171218.54210000098,1.9687605183693384e-06
665,onehotencoder__Model_Fabia 1.4 TDI Ambiente,4.547473508864641e-10,0.0
666,onehotencoder__Model_Fabia Scout 1.2 TDI,372329.19199853984,4.136442294148349e-06
667,onehotencoder__Model_Fiesta 1.4 Durasport EXI,30480.905592597846,6.461135439313481e-08
668,onehotencoder__Model_Fiesta 1.4 Duratec EXI,17001.781885807257,6.48838740802661e-08
669,onehotencoder__Model_Fiesta 1.4 Duratec EXI Limited Edition,2.9103830456733704e-10,0.0
670,onehotencoder__Model_Fiesta 1.4 Duratec ZXI,53600.85763286731,1.1082430966753384e-07
671,onehotencoder__Model_Fiesta 1.4 Duratorq EXI,201103.01720409677,1.0766806568234272e-07
672,onehotencoder__Model_Fiesta 1.4 Duratorq ZXI,118617.42376526809,1.1530048720103034e-07
673,onehotencoder__Model_Fiesta 1.4 SXi TDCi ABS,169277.69452105532,3.873632246378486e-06
674,onehotencoder__Model_Fiesta 1.4 TDCi EXI,111641.28773256947,8.37656643118715e-08
675,onehotencoder__Model_Fiesta 1.4 ZXi Duratec,56555.458181243725,4.3417198602378223e-07
676,onehotencoder__Model_Fiesta 1.4 ZXi TDCi ABS,182599.53160841853,7.329294556292968e-08
677,onehotencoder__Model_Fiesta 1.4 ZXi TDCi LE,182599.53160841225,1.7900117718002818e-07
678,onehotencoder__Model_Fiesta 1.4 ZXi TDCi Limited Edition,8.149072527885437e-10,0.0
679,onehotencoder__Model_Fiesta 1.5 TDCi Ambiente,215649.49825303885,8.77165767115043e-07
680,onehotencoder__Model_Fiesta 1.5 TDCi Titanium,55209.7790735149,9.89063476110733e-06
681,onehotencoder__Model_Fiesta 1.5 TDCi Trend,136467.07562843285,1.2891720631494785e-06
682,onehotencoder__Model_Fiesta 1.6 Duratec EXI,1.0477378964424133e-09,0.0
683,onehotencoder__Model_Fiesta 1.6 ZXi ABS,22097.778689061102,2.3127081016748555e-07
684,onehotencoder__Model_Fiesta Classic 1.4 Duratorq CLXI,194246.77904293014,4.291534518948548e-07
685,onehotencoder__Model_Fiesta Classic 1.4 Duratorq LXI,172819.48211628452,7.412235053671908e-06
686,onehotencoder__Model_Fiesta Classic 1.4 SXI Duratorq,205181.05747824488,2.532596676840198e-07
687,onehotencoder__Model_Fiesta Classic 1.6 Duratec CLXI,1.8917489796876907e-09,0.0
688,onehotencoder__Model_Fiesta Classic 1.6 Duratec LXI,39828.262271975465,1.6464040067769591e-06
689,onehotencoder__Model_Fiesta Classic 1.6 SXI Duratec,108598.84215635541,7.997189318676423e-06
690,onehotencoder__Model_Fiesta Diesel Style,211417.53850329525,5.55960988299905e-06
691,onehotencoder__Model_Fiesta EXi 1.4 TDCi Ltd,198514.33514444265,5.522648368297745e-07
692,onehotencoder__Model_Fiesta Titanium 1.5 TDCi,268064.0254449077,4.1631725695450614e-07
693,onehotencoder__Model_Figo 1.2P Ambiente MT,101954.20803436177,8.025987165661533e-06
694,onehotencoder__Model_Figo 1.2P Sports Edition MT,109634.28749459943,2.428996483635505e-06
695,onehotencoder__Model_Figo 1.2P Titanium MT,1872.7519767426493,3.456530547118191e-06
696,onehotencoder__Model_Figo 1.2P Titanium Opt MT,41167.739151861126,8.200683669078113e-07
697,onehotencoder__Model_Figo 1.2P Titanium Plus MT,69494.12288822667,2.6023207485316656e-06
698,onehotencoder__Model_Figo 1.2P Trend MT,127467.04366706467,1.1703104978801273e-06
699,onehotencoder__Model_Figo 1.5 Sports Edition MT,141922.71550312743,2.6194779408192004e-06
700,onehotencoder__Model_Figo 1.5D Ambiente MT,2.6193447411060333e-10,0.0
701,onehotencoder__Model_Figo 1.5D Base MT,293875.6992723394,8.510260185115448e-06
702,onehotencoder__Model_Figo 1.5D Titanium MT,198252.43707327647,4.344942130557675e-06
703,onehotencoder__Model_Figo 1.5D Titanium Opt MT,216616.04555833986,3.83356995972195e-07
704,onehotencoder__Model_Figo 1.5D Trend MT,239251.1130977246,2.108993230839524e-05
705,onehotencoder__Model_Figo 1.5P Titanium AT,293972.0997394879,4.872283417878674e-06
706,onehotencoder__Model_Figo Aspire 1.2 Ti-VCT Sports Edition,54886.11023723991,5.007122984131444e-07
707,onehotencoder__Model_Figo Aspire 1.2 Ti-VCT Titanium,114726.35184701765,7.813836705321636e-06
708,onehotencoder__Model_Figo Aspire 1.2 Ti-VCT Titanium Plus,5713.456520173266,1.0408002364929254e-06
709,onehotencoder__Model_Figo Aspire 1.2 Ti-VCT Trend,12694.950854959287,6.64460916777769e-06
710,onehotencoder__Model_Figo Aspire 1.5 TDCi Ambiente,246521.447300169,5.96582032864753e-07
711,onehotencoder__Model_Figo Aspire 1.5 TDCi Sports Edition,114168.39908313911,4.346268381332817e-06
712,onehotencoder__Model_Figo Aspire 1.5 TDCi Titanium,146390.05811867057,2.116510016141214e-05
713,onehotencoder__Model_Figo Aspire 1.5 TDCi Titanium Opt,157706.34775233467,6.612949705879076e-07
714,onehotencoder__Model_Figo Aspire 1.5 TDCi Trend,178203.62266580047,6.928385248241286e-06
715,onehotencoder__Model_Figo Aspire 1.5 Ti-VCT Titanium,262437.97692734434,7.353999908625497e-07
716,onehotencoder__Model_Figo Aspire Titanium,64788.42545369083,4.094764774368363e-07
717,onehotencoder__Model_Figo Aspire Titanium Diesel,53484.217502158295,6.514451950335098e-06
718,onehotencoder__Model_Figo Diesel Celebration Edition,298734.64339708915,6.0478419441043846e-06
719,onehotencoder__Model_Figo Diesel EXI,274044.2186806938,1.9236736981299074e-05
720,onehotencoder__Model_Figo Diesel EXI Option,322931.3281239822,3.5349101044384133e-06
721,onehotencoder__Model_Figo Diesel LXI,313269.78248533065,2.261182007493422e-05
722,onehotencoder__Model_Figo Diesel Titanium,263286.06015999214,2.0989011466421364e-05
723,onehotencoder__Model_Figo Diesel ZXI,274083.4886940621,6.433015169134939e-06
724,onehotencoder__Model_Figo Petrol EXI,19590.599011430622,1.2991714816510865e-05
725,onehotencoder__Model_Figo Petrol LXI,62976.622431892865,1.027054174791167e-06
726,onehotencoder__Model_Figo Petrol Titanium,11813.227158020956,5.477157880933716e-07
727,onehotencoder__Model_Figo Petrol ZXI,5650.19821928961,7.998673688352919e-07
728,onehotencoder__Model_Figo Titanium Blu,106183.10895408381,7.319975940278929e-08
729,onehotencoder__Model_Figo Titanium Diesel,270775.852057798,9.210020573847496e-07
730,onehotencoder__Model_Figo Titanium Diesel BSIV,167688.9379372293,3.518650415544523e-06
731,onehotencoder__Model_Fluence 1.5,94424.79775573382,1.307545375904714e-05
732,onehotencoder__Model_Fluence 2.0,39797.53056915726,1.160519556081154e-06
733,onehotencoder__Model_Fluence Diesel E4,76783.77898444513,1.106873976640091e-05
734,onehotencoder__Model_Fortuner 2.5 4x2 MT TRD Sportivo,1022519.1517023501,0.00012078120424135662
735,onehotencoder__Model_Fortuner 2.8 2WD AT BSIV,1516629.3964196125,0.0003380302797335384
736,onehotencoder__Model_Fortuner 2.8 2WD MT,8.585629984736443e-10,0.0
737,onehotencoder__Model_Fortuner 2.8 2WD MT BSIV,1854839.4883552885,0.0014901964847361929
738,onehotencoder__Model_Fortuner 2.8 4WD AT BSIV,1726140.8156984227,0.0014639404074703796
739,onehotencoder__Model_Fortuner 2.8 4WD MT BSIV,2106643.79571309,0.0008217221136983848
740,onehotencoder__Model_Fortuner 3.0 Diesel,224251.4019289451,0.0006567017895953158
741,onehotencoder__Model_Fortuner 4x2 4 Speed AT,40078.8185611728,2.3192190652483713e-05
742,onehotencoder__Model_Fortuner 4x2 AT,494836.4146737836,6.605611717968812e-05
743,onehotencoder__Model_Fortuner 4x2 AT TRD Sportivo,160589.22996352165,1.010429389542472e-05
744,onehotencoder__Model_Fortuner 4x2 Manual,1.5425030142068863e-09,0.0
745,onehotencoder__Model_Fortuner 4x4 AT,903176.9855256686,0.00027583778243994565
746,onehotencoder__Model_Fortuner 4x4 MT,754626.5424679703,0.0007071942396384615
747,onehotencoder__Model_Freestyle Titanium Diesel,17580.182965926288,1.2687968939570095e-06
748,onehotencoder__Model_Freestyle Titanium Diesel BSIV,75924.58148648366,6.091848429575401e-06
749,onehotencoder__Model_Freestyle Titanium Petrol BSIV,30422.392696259616,7.027149298023762e-06
750,onehotencoder__Model_Freestyle Titanium Plus Diesel,71262.76062091108,3.933343660088874e-06
751,onehotencoder__Model_Freestyle Titanium Plus Diesel BSIV,22313.86257012967,2.411930689583921e-06
752,onehotencoder__Model_Freestyle Titanium Plus Petrol BSIV,112514.74727734951,6.272914768003975e-08
753,onehotencoder__Model_Freestyle Trend Diesel,124030.37818067889,8.701845141785169e-06
754,onehotencoder__Model_Freestyle Trend Diesel BSIV,86476.48731953444,5.055828061977088e-06
755,onehotencoder__Model_Freestyle Trend Petrol BSIV,94274.45563852499,7.426558571359795e-07
756,onehotencoder__Model_Fusion 1.4 TDCi Diesel,234623.69906312646,6.945927782443061e-07
757,onehotencoder__Model_Fusion Plus 1.4 TDCi Diesel,271295.978918772,3.757452028355682e-06
758,onehotencoder__Model_GL-Class 220d 4MATIC Sport,2125624.4946240233,0.0018115580734504916
759,onehotencoder__Model_GL-Class 350 CDI Blue Efficiency,1094794.1759793826,0.0002788044189716229
760,onehotencoder__Model_GL-Class 350 CDI Luxury,1.076841726899147e-09,0.0
761,onehotencoder__Model_GLA Class 200,5.529727786779404e-10,0.0
762,onehotencoder__Model_GLA Class 200 CDI,2.3283064365386963e-10,0.0
763,onehotencoder__Model_GLA Class 200 CDI SPORT,22346.519841708236,1.3847407548804727e-05
764,onehotencoder__Model_GLA Class 200 D Sport Edition,208197.9225884373,9.37753492571378e-06
765,onehotencoder__Model_GLC 220d 4MATIC,988434.4844458101,0.00050765468257999
766,onehotencoder__Model_GO A,86057.16247354735,1.61238993963498e-06
767,onehotencoder__Model_GO A EPS,10601.238008467248,3.5439669845892085e-07
768,onehotencoder__Model_GO A Option Petrol,76866.73586176158,7.382328571651755e-07
769,onehotencoder__Model_GO A Petrol,56200.78577245146,1.3811421655397177e-06
770,onehotencoder__Model_GO Anniversary Edition,16884.02444315083,5.174786382508602e-07
771,onehotencoder__Model_GO D,184555.6211890229,1.052988823391493e-05
772,onehotencoder__Model_GO D Petrol,117435.45142940489,2.1781189219268523e-05
773,onehotencoder__Model_GO Plus A,186218.62228305155,1.3204693456217942e-06
774,onehotencoder__Model_GO Plus A Option Petrol,1.8335413187742233e-09,0.0
775,onehotencoder__Model_GO Plus Anniversary Edition,163074.50063963994,8.785856644441527e-07
776,onehotencoder__Model_GO Plus D,9.313225746154785e-10,0.0
777,onehotencoder__Model_GO Plus D1,129611.05966783721,3.6906546648573197e-07
778,onehotencoder__Model_GO Plus T,52781.29245158146,5.373539010017298e-06
779,onehotencoder__Model_GO Plus T BSIV,154880.00120849034,3.693794040845485e-07
780,onehotencoder__Model_GO Plus T Option BSIV,2.026354195550084e-09,0.0
781,onehotencoder__Model_GO Plus T VDC,298738.14988760167,1.0398537738169166e-06
782,onehotencoder__Model_GO T BSIV,43617.221592581416,1.4577382158840172e-06
783,onehotencoder__Model_GO T Option,4414.493422529951,7.459020508035983e-07
784,onehotencoder__Model_GO T Option BSIV,15764.530888195331,3.1328742715199864e-06
785,onehotencoder__Model_GO T Petrol,19173.85431743726,3.452311850879329e-06
786,onehotencoder__Model_GTI 1.8 TSI,89771.53687315356,9.223220042878286e-06
787,onehotencoder__Model_Getz 1.1 GLE,61474.47639108029,1.2249500701976347e-06
788,onehotencoder__Model_Getz 1.1 GVS,3.958120942115784e-09,0.0
789,onehotencoder__Model_Getz 1.3 GVS,37239.034985350096,6.575175091061145e-07
790,onehotencoder__Model_Getz 1.5 CRDi GVS,228333.60262363293,3.856758248297481e-06
791,onehotencoder__Model_Getz GLE,4322.335725894518,1.2390940126807055e-06
792,onehotencoder__Model_Getz GLS,35022.559311855584,6.082427202477984e-07
793,onehotencoder__Model_Getz GLX,18218.415227207268,4.4589631758391426e-07
794,onehotencoder__Model_Glanza G CVT,2.546585164964199e-09,0.0
795,onehotencoder__Model_Glanza G Smart Hybrid,461496.7803984606,3.057205908989479e-05
796,onehotencoder__Model_Glanza V CVT,564014.6780746576,1.2395523207119259e-05
797,onehotencoder__Model_Grand 1500 DSZ BSIII,154931.56733218743,7.326506420864671e-07
798,onehotencoder__Model_Grand 2000 DSZ PW CL,73448.76332935755,4.5117266576789806e-07
799,onehotencoder__Model_Grand i10 1.2 CRDi Asta,114212.87978877945,1.9848091238850825e-05
800,onehotencoder__Model_Grand i10 1.2 CRDi Magna,281980.25829927385,2.36972028244181e-05
801,onehotencoder__Model_Grand i10 1.2 CRDi Sportz,179300.9224901932,5.5603541386494645e-05
802,onehotencoder__Model_Grand i10 1.2 CRDi Sportz Option,159465.45316366508,7.754457824704695e-06
803,onehotencoder__Model_Grand i10 1.2 Kappa Asta,38532.55823431171,3.4144411485031025e-06
804,onehotencoder__Model_Grand i10 1.2 Kappa Era,5.820766091346741e-11,0.0
805,onehotencoder__Model_Grand i10 1.2 Kappa Magna AT,316104.6284363439,9.347370555803817e-06
806,onehotencoder__Model_Grand i10 1.2 Kappa Magna BSIV,32141.2157911154,6.4134419057937674e-06
807,onehotencoder__Model_Grand i10 1.2 Kappa Sportz AT,233200.21185474892,5.114909394639113e-07
808,onehotencoder__Model_Grand i10 1.2 Kappa Sportz BSIV,2056.658658605593,5.554792159257256e-06
809,onehotencoder__Model_Grand i10 1.2 Kappa Sportz Dual Tone,8082.627849468845,1.3847901248257955e-06
810,onehotencoder__Model_Grand i10 1.2 Kappa Sportz Option,14506.905910907124,6.8117224762163264e-06
811,onehotencoder__Model_Grand i10 AT Asta,334600.9197492464,3.241224569951276e-06
812,onehotencoder__Model_Grand i10 AT Sportz,366001.87158196646,1.4705439618264234e-06
813,onehotencoder__Model_Grand i10 Asta,10047.745679258456,2.121194332286395e-06
814,onehotencoder__Model_Grand i10 Asta Option,17133.367675488116,1.8268823456214616e-06
815,onehotencoder__Model_Grand i10 CRDi Asta,166986.6500404961,4.089651915073274e-06
816,onehotencoder__Model_Grand i10 CRDi Asta Option,247390.7391234881,5.362159270396377e-06
817,onehotencoder__Model_Grand i10 CRDi Magna,265358.26584825985,2.7478789193131828e-05
818,onehotencoder__Model_Grand i10 CRDi SportZ Edition,210196.86699708208,7.101442833295099e-08
819,onehotencoder__Model_Grand i10 CRDi Sportz,237831.23330267123,6.861136267449903e-05
820,onehotencoder__Model_Grand i10 Magna,32874.67640675472,6.619467570266418e-06
821,onehotencoder__Model_Grand i10 Magna AT,280848.5339535914,6.613956589372147e-07
822,onehotencoder__Model_Grand i10 Nios AMT Sportz,265367.88626878633,1.397537350058517e-06
823,onehotencoder__Model_Grand i10 Nios Sportz,70510.13695344127,3.940838096318397e-06
824,onehotencoder__Model_Grand i10 SportZ Edition,3843.9788377541468,2.0019834889701906e-06
825,onehotencoder__Model_Grand i10 Sportz,25217.75009001745,8.526773747198165e-06
826,onehotencoder__Model_Grand i10 Sportz Celebration Edition,1.1641532182693481e-09,0.0
827,onehotencoder__Model_Grande Punto 1.3 Dynamic (Diesel),113519.05752066744,2.952359110267484e-06
828,onehotencoder__Model_Grande Punto 1.3 Emotion (Diesel),88976.84890605907,2.7509387490059467e-06
829,onehotencoder__Model_Grande Punto 1.3 Emotion Pack 90HP (Diesel),50822.66625275006,3.2772423862176966e-07
830,onehotencoder__Model_Grande Punto 1.4 Emotion,73251.78284142062,9.421376709618585e-09
831,onehotencoder__Model_Grande Punto Active (Diesel),163352.29938557246,8.417084092706342e-06
832,onehotencoder__Model_Grande Punto EVO 1.2 Dynamic,1.1641532182693481e-09,0.0
833,onehotencoder__Model_Grande Punto EVO 1.3 Active,140101.64304803326,5.97656093870675e-06
834,onehotencoder__Model_Grande Punto EVO 1.3 Dynamic,40840.24528779498,1.923537644740307e-06
835,onehotencoder__Model_Grande Punto Sport 90BHP,41294.04921850731,1.096238531848086e-06
836,onehotencoder__Model_Gurkha Hard Top BS3 4WD,10106.330351253819,5.223788802077918e-05
837,onehotencoder__Model_Gypsy King ST BSIII,383100.22209252923,5.312965317885181e-06
838,onehotencoder__Model_Gypsy King Soft Top,770617.250401913,1.2383733805120656e-06
839,onehotencoder__Model_Gypsy King Soft Top MPI BSIV,395495.63059455826,3.5622710655742267e-05
840,onehotencoder__Model_Harrier XZ,1008986.9516661135,3.1113343314849394e-06
841,onehotencoder__Model_Harrier XZ BSIV,1068305.3176746771,1.1820151600710198e-05
842,onehotencoder__Model_Harrier XZ Dark Edition BSIV,1000204.5885776202,4.960260755283885e-06
843,onehotencoder__Model_Harrier XZ Plus,977895.6494721156,5.0580607519025775e-06
844,onehotencoder__Model_Hector Sharp AT BSIV,12193.683620882517,1.996082600102247e-05
845,onehotencoder__Model_Hector Sharp DCT Dualtone,103220.35572370244,3.006043344596388e-06
846,onehotencoder__Model_Hector Smart DCT,62668.50134662039,5.929654928036278e-07
847,onehotencoder__Model_Hexa XE,607540.3424173741,6.744853077786421e-05
848,onehotencoder__Model_Hexa XM,802266.4406211165,1.9217087785870488e-05
849,onehotencoder__Model_Hexa XT,983972.6474213571,0.00022137166688149696
850,onehotencoder__Model_Hexa XTA,595848.0160585503,0.0001708834698889887
851,onehotencoder__Model_Ignis 1.2 AMT Alpha BSIV,265769.9798408728,6.953553309821073e-07
852,onehotencoder__Model_Ignis 1.2 AMT Delta BSIV,324109.63347422855,2.427760723710203e-06
853,onehotencoder__Model_Ignis 1.2 AMT Zeta BSIV,223706.2450514469,1.290079911439912e-06
854,onehotencoder__Model_Ignis 1.2 Alpha BSIV,152614.67581490485,1.8330222966388816e-06
855,onehotencoder__Model_Ignis 1.2 Delta BSIV,29108.037429910764,2.0596542982044558e-05
856,onehotencoder__Model_Ignis 1.2 Zeta BSIV,38098.34781602709,5.2684731627591705e-06
857,onehotencoder__Model_Ignis 1.3 AMT Zeta,377440.29082613846,4.354122279154422e-06
858,onehotencoder__Model_Ignis 1.3 Alpha,2.1827872842550278e-10,0.0
859,onehotencoder__Model_Ignis Zeta,50293.58308787766,8.729395074372062e-07
860,onehotencoder__Model_Ignis Zeta AMT,283239.76911293546,9.602383658127009e-07
861,onehotencoder__Model_Ikon 1.3 CLXi,104941.98723818845,5.820067308976467e-08
862,onehotencoder__Model_Ikon 1.3 Flair,46335.67608584807,1.052973224361594e-08
863,onehotencoder__Model_Ikon 1.4 TDCi DuraTorq,2.3999291443033144e-09,0.0
864,onehotencoder__Model_Ikon 1.6 EXi NXt,138573.119669193,4.1272557164693247e-07
865,onehotencoder__Model_Ikon 1.6 Nxt,54442.984030488355,2.2516780769035478e-07
866,onehotencoder__Model_Ikon 1.6 Really Sport,126170.20328096935,8.806885920369951e-08
867,onehotencoder__Model_Indica GLS BS IV,45172.570504935415,4.848018580088077e-07
868,onehotencoder__Model_Indica V2 1.2 GLE BSIII,35839.995954450016,1.6879166893578498e-08
869,onehotencoder__Model_Indica V2 2001-2011 DLS BSIII,170403.74801992375,3.485608590981628e-07
870,onehotencoder__Model_Indica V2 2001-2011 eLX,262901.475955174,1.4940197139219556e-06
871,onehotencoder__Model_Indica V2 DL,187072.3081859963,1.2667988758022006e-07
872,onehotencoder__Model_Indica V2 DL BSIII,175413.82288749312,2.78090637372291e-06
873,onehotencoder__Model_Indica V2 DLE BSII,168929.39143766684,2.4188999202858223e-06
874,onehotencoder__Model_Indica V2 DLE BSIII,151550.6380179118,4.249076431483625e-06
875,onehotencoder__Model_Indica V2 DLG TC,55968.23806710234,1.7909402112045408e-06
876,onehotencoder__Model_Indica V2 DLS,165864.69763526053,2.3761681591649165e-06
877,onehotencoder__Model_Indica V2 DLS BSIII,229600.14171138074,4.795010541645699e-08
878,onehotencoder__Model_Indica V2 DLS TC,102547.12480494438,9.109128428987402e-07
879,onehotencoder__Model_Indica V2 DLX,150901.46651911087,4.6571486437264874e-08
880,onehotencoder__Model_Indica V2 DLX BSII,1.979060471057892e-09,0.0
881,onehotencoder__Model_Indica V2 DLX BSIII,1.0186340659856796e-09,0.0
882,onehotencoder__Model_Indica V2 DLX TC,201980.17428739078,2.0374183679152792e-06
883,onehotencoder__Model_Indica V2 DiCOR DLG BS-III,185900.2866727885,1.0814442409117773e-06
884,onehotencoder__Model_Indica V2 Emax CNG GLX,83499.26077153943,5.589544239615749e-06
885,onehotencoder__Model_Indica V2 GLX BSIII,12775.535321440882,1.9913976912393485e-06
886,onehotencoder__Model_Indica V2 LSi,159687.2385545225,2.9367422935535896e-06
887,onehotencoder__Model_Indica V2 Turbomax DLS BS IV,174059.09655059726,3.7722097935661343e-06
888,onehotencoder__Model_Indica V2 eLS,344556.55692015396,1.669575018270506e-05
889,onehotencoder__Model_Indica V2 eLX,328705.8679123839,9.426849776677886e-06
890,onehotencoder__Model_Indica V2 eXeta GLS,4.43833414465189e-10,0.0
891,onehotencoder__Model_Indica Vista Aqua 1.3 Quadrajet,196596.65438782473,1.071118957197032e-06
892,onehotencoder__Model_Indica Vista Aqua 1.3 Quadrajet BSIV,196034.91476130392,6.535037007608042e-07
893,onehotencoder__Model_Indica Vista Aqua 1.4 TDI,160865.6281590044,2.8434295577518566e-06
894,onehotencoder__Model_Indica Vista Aqua TDI BSIII,129887.75801560619,1.5573047279510477e-06
895,onehotencoder__Model_Indica Vista Aura 1.2 Safire (ABS) 90hp BS IV,9329.561464533661,3.3523582437560005e-07
896,onehotencoder__Model_Indica Vista Aura 1.2 Safire (ABS) BS IV,142040.21033596405,1.3672493457249545e-06
897,onehotencoder__Model_Indica Vista Aura 1.2 Safire BSIV,2.446540747769177e-10,0.0
898,onehotencoder__Model_Indica Vista Aura 1.3 Quadrajet (ABS),276145.3709042722,1.5279263406450538e-06
899,onehotencoder__Model_Indica Vista Aura 1.3 Quadrajet (ABS) BS IV,133185.7597484041,1.6491548238019275e-06
900,onehotencoder__Model_Indica Vista Aura Plus 1.3 Quadrajet BS IV,106287.82969128242,1.1710888399319075e-07
901,onehotencoder__Model_Indica Vista Aura Safire Anniversary Edition,146682.32511268192,1.5794573189752668e-08
902,onehotencoder__Model_Indica Vista Quadrajet 90 VX,196343.6001484531,2.1938310692287146e-06
903,onehotencoder__Model_Indica Vista Quadrajet LS,274024.68833446136,1.1744676571904581e-05
904,onehotencoder__Model_Indica Vista Quadrajet VX,234433.92012358934,9.68801718336523e-06
905,onehotencoder__Model_Indica Vista Quadrajet VX Tech,267688.84515172284,1.2831087080107434e-07
906,onehotencoder__Model_Indica Vista Quadrajet ZX,195320.5538066908,2.2968843470799577e-07
907,onehotencoder__Model_Indica Vista Safire GLX,51229.85422218958,2.1111893959358803e-06
908,onehotencoder__Model_Indica Vista TDI LS,243888.9402501589,1.185125162975975e-05
909,onehotencoder__Model_Indica Vista TDI LX,154429.04187444074,9.44909374690537e-06
910,onehotencoder__Model_Indica Vista Terra 1.4 TDI,145693.90348743016,2.1824718794693037e-06
911,onehotencoder__Model_Indica Vista Terra Quadrajet 1.3L,200501.21880813822,8.297069284151233e-07
912,onehotencoder__Model_Indica Vista Terra Quadrajet 1.3L BS IV,194815.88127221173,6.521318642346941e-07
913,onehotencoder__Model_Indica Vista Terra TDI BSIII,268434.47707885946,5.659687963855126e-06
914,onehotencoder__Model_Indigo CR4,191107.89859662723,1.5620712803111201e-06
915,onehotencoder__Model_Indigo CS GLS BSIII,6.984919309616089e-10,0.0
916,onehotencoder__Model_Indigo CS GLX BS III,168706.34783329384,8.159957288619291e-06
917,onehotencoder__Model_Indigo CS LE (TDI) BS-III,163187.58731847728,1.6384122096470874e-06
918,onehotencoder__Model_Indigo CS LS (TDI) BS III,187244.69160397624,2.369279782056723e-06
919,onehotencoder__Model_Indigo CS LS (TDI) BS-III,174090.5974823818,8.659817106183474e-06
920,onehotencoder__Model_Indigo CS LS DiCOR,145276.6890557533,9.247264068204226e-09
921,onehotencoder__Model_Indigo CS LX (TDI) BS III,189032.2216555509,3.7463524825664364e-06
922,onehotencoder__Model_Indigo CS LX (TDI) BS-III,246750.095742931,9.805162415221609e-06
923,onehotencoder__Model_Indigo CS LX DiCOR,202597.1280203866,5.050544687224997e-07
924,onehotencoder__Model_Indigo CS eGLS BS IV,1730.7250713724206,1.2884446794557009e-05
925,onehotencoder__Model_Indigo CS eGLX BS IV,5002.0134177078035,1.669511764674701e-06
926,onehotencoder__Model_Indigo CS eLS BS IV,220967.62140933037,7.269152886255464e-07
927,onehotencoder__Model_Indigo CS eLX BS IV,212768.66370701962,8.205235396538347e-06
928,onehotencoder__Model_Indigo CS eVX,191156.3749331063,1.4881484642458401e-06
929,onehotencoder__Model_Indigo GLS,5.238689482212067e-10,0.0
930,onehotencoder__Model_Indigo GLX,1268.8954289207832,1.3396874692067868e-07
931,onehotencoder__Model_Indigo Grand Dicor,8.039933163672686e-10,0.0
